review,tanggal komentar
"lcgc, pajak murah wkwkwkkwk tp masih mahal bgt jika dibandingin negara sebelah, cek axila wigo dll dsana gk ada istilah segmentasi mobil scara ekonomi",2026-02-06 12:40:26
"Mobil ideal kaum menengah saat ini adalah Xpander/All New Livina 1.499 CC masih boleh pakai BBM subsidi atau pakai Pertamax Green sesuai isi kantong. Di pakai ke acara apapun cocok, dibawa kemanapun ok. Service dan perawatan gampang, yang rutin2 aja. Harga terjangkau bagi kaum menengah, dicicil bulanan pun cuma 4juta, UMR sisa sejuta.",2025-10-06 12:40:26
Semakin mahal njirr,2025-10-06 12:40:26
"LCGC, aturan harga blekok.... Padahal apa susahnya beli mobil seken",2025-11-06 12:40:26
LCGC skrg mahal mending ambil mobkas😅,2025-10-06 12:40:26
ga pernah tertarik beli LCGC,2025-10-06 12:40:26
"Tahun ini rencananya mau ambil brio baru type S atau Type E gitulah, di dalem otak gw kan karena ga pernah cek pricelist otr nya jadi gw pikir oh paling 150jt dpt nih. Jadi dp 120jt’an sisanya leasing aja jadi ga lama. Eh pas cek pricelist alamakkk type S dan type E udah hampir nyentuh 200jt sekelas lcgc udh hampir nyentuh 200jt kacauu. Jadi memutuskan cari brio bekas aja dan pelan pelan alhamdulilah dapet yg tahun 2019 di harga 120jt 😂",2025-10-06 12:40:26
"Mending beli secon sama aja yamanya ,, gk mikirin angsuran😊😊",2025-11-06 12:40:26
"ketika LCGC sudah menyentuh harga hampir 200 juta,sudah tidak pantas lagi disebut sebagai LCGC,harganya sudah bisa membeli ERTIGA,XL7 dan XPANDER bekas tahun muda",2025-11-06 12:40:26
"Dengan budget 160-170jt'an dapat LCGC, kena tidak coba honda Jazz Rs, Hyundai Santa Fe, Mazda atau Pajero tahun lama.",2025-10-06 12:40:26
Total penjualan mobil anjlok 25-30% dari tahun lalu. Bahkan Calya Sigra tidak ada desain baru. Pajak tahun kita 10x lipat dari Malaysia dan Thailand 😅,2025-10-06 12:40:26
180juta kalo saya punya uang segitu mending beli izusu panther yang jelas kualitasnya,2025-11-06 12:40:26
"Saya sanggup beli lcgc aja,kalau sanggup gue beli ferari kedepanya😂😂😂",2025-11-06 12:40:26
"Harganya itu lho, gila naiknyaa... Btw Aku masih pakai lcgc 2014. Dan beneran lcgc",2025-11-06 12:40:26
70 juta udah bagus mobil bekas,2025-10-06 12:40:26
Harga baru LCGC terus melonjak sementara di showroom mobkas bahkan mobil keluaran 2025 aja sering terlihat sudah dijual jadi mobil second dgn harga lebih menarik.,2025-11-06 12:40:26
"Aku cukup beli mobkas saja, kijang 95,ganti soluna ex taxi, ganti baleno 97,ganti vios ex taxi, ganti lgi soluna GLI, akhirnya sdh jalan 2 thn ini ganti grandlivina manual 2011.",2025-10-06 12:40:26
BR-V 2017 bukan LCGC kan??,2025-11-06 12:40:26
"lcgc bekas masih worth, dapat mesin umur muda, harga jauh lebih murah dari yg non lcgc",2025-10-06 12:40:26
BOMAT emng gue pikirin,2025-11-06 12:40:26
Udah harga digoreng.   Model nya bnr bnr remeh ...kecuali harga kyk dulu g sampe 100jt,2025-11-06 12:40:26
"Kalau pendapat gw pribadi bukan soal harga yg lebih mahal tapi lebih ke kebiasaan di Indonesia dalam 10 tahun lebih terakhir ketika ngeliat harga mobil tembus 200 jutaan udah bakal dianggap mahal karena pasar sebelumnya LCGC dan medium low car biasa main di harga 100 jutaan.   Sebagai perbandingan saja harga Calya G Manual 2016 138 juta, dan harga Calya G Manual 2025 173 juta OTR Jakarta naiknya sekitar 25%.  Sebagai contoh, perbandingan UMR Jakarta 2016 adalah 3,1 juta dan di tahun 2025 jadi 5,3 juta naiknya ada sekitar 70%.  Jadi bahasa kasarnya harga mobil naik sekitar 25% lebih, sementara UMR naik sekitar 70% lebih dalam kurun waktu 9 tahun terakhir. Yg diatas DKI Jakarta hanya sebagai contoh.",2025-11-06 12:40:26
"sekarang LCGC udah dikenakan pajak untuk pembelian, pajak ini itu nya aja tembus 30% makanya harganya udah gk ngotak",2025-11-06 12:40:26
"150 juta dapet Toyota Sienta 2016/2017. Spek jauh sama lcgc, di develop dan model Jepang Hahaa.",2025-10-06 12:40:26
19 juta lapangan kerja jawabannya,2025-10-06 12:40:26
Kalau mercy ada ga ya lcgcnya,2025-10-06 12:40:26
udah 5×jp diGa ru da-Ho ki tapi gapernah modal gede🤭,2025-10-06 12:40:26
"Brio cvt 200jt coooy, dapet basic car tanpa spion retract & headunit Majapahit 😂",2025-10-06 12:40:26
"Yg membuat pasar LCGC masih bertahan itu, perusahaan yg pake LCGC sbg mobil inventaris, dan DP murah plus cicilan ringan bagi pelaku bisnis ojol perorangan😅, lalu terakhir adalah keluarga bersahaja yg pandai bersyukur bisa kredit mobil baru untuk keluarga, panas gak kepanasan, hujan gak kehujanan.",2025-11-06 12:40:26
Sudah gk cocok di beli lebih baik balik ke MPV old contoh avanza/xenia old.,2025-11-06 12:40:27
Lcgc skrg kemahalan harganya..,2025-10-06 12:40:27
"Ada brand Jepang yang namanya Suzuki masih pada mau lirik LCGC? Brand-brand China pun balapan antara feature dan harga dengan LCGC asal Jepang, konsumen tinggal pilih. Semakin banyak kompetisi semakin baik untuk konsumen.",2025-10-06 12:40:27
"Mampunya beli LCGC second ya begimana bang.. Calya udh bensinnya irit, lumayan lah.. kalo kenyamanan ya jangan disamain sama yg lain.. yg penting ga kepanasan sama keujanan.. udah.. keluarga juga ga rewel.. alhandulillah",2025-11-06 12:40:27
Range harga 170 jt daripada beli lcgc yg alakadarnya mending ambil panther 2017 kuat ac dingin suspensi nyaman plat tebel diesel pula😂,2025-10-06 12:40:27
"Produsen nya aja yg kemaruk , dari tahun ke tahun gitu2 doank , cuma harganya yg berubah",2025-10-06 12:40:27
"Rugi punya mobil ga pake cari duit hanya untuk gaya, gengsi tiap tahun harga turun padahal pake cuman seminggu sekali bingung mau jalan kemana",2025-10-06 12:40:27
lcgc harusnya dibawah 100 jt harga baru,2025-12-06 12:40:27
"Dimulai dari avanza diubah jadi FWD, LCGC harga mahal, selanjutnya apa lagi?",2025-11-06 12:40:27
Lcgc awalnya akal2xan group astra dan pemerintah pada waktu itu. Padahal saat itu yang di butuhkan bukan lcgc tapi tetap mobil niaga. Harga lcgc relatif mahal saat itu karena qualitas ug seadanya di banding dengan produk suzuki yg di import langsung dari india. Kini setelah kebijakan subsidi lcgc di cabut dan banyak masalah pada pemakaian tentu saja ya ngak laku,2025-10-06 12:40:27
"ada yg kurang bro, *Mocin semakin massive",2025-10-06 12:40:27
"180jt udh dpet xpander tahun 2018 dengan kondisi bagus 😂😂 Enak,nyaman,irit bbm 😂😂",2025-10-06 12:40:27
Punya duit 160 juta daripada di beliin Lgcg baru mending ambil mazda 2 2014😅,2025-10-06 12:40:27
"Tergantung orangnya ajalah. Kalo gw pribadi tetep lebih pilih calya karena emang udah terbukti iritnya. Beli mobil mah yang penting irit dari pada interior bagus tapi boros malah boncos di bensin. Gw udah nyobain zenig dan borosnya ga nahan. Ruang buat driver juga relatif sempit karena konsol tengahnya gede banget, malah makan tempat jadinya",2025-10-06 12:40:27
"harganya ra mashok.  memang wajar harga2 barang pada naik. gak mungkin pabrikan menahan harga. lha wong memang nilai uang yg melemah. masalahnya peningkatan penghasilan masyarakat tidak bisa ngejar peningkatan harga2.  sejak awal memang bukan gaji/umr yg harus naik, karena akan mjd lingkaran setan berkejaran dengan harga barang yang jadi ikut naik. Nilai uang lah yg harus stabil. perkuat dan tingkatkan sektor riil, karena dari situlah nilai uang dijaga",2025-10-06 12:40:27
"Baru aja ambil LCGC baru tipe paling rendah dan harga paling murah se indonesia raya, tapi ada aja yg kepanasan 😢",2025-11-06 12:40:27
"Harga mobil LCGC saat ini yg baru tidak relevan lagi. Seharga itu bs dapat mobil non lcgs yang seken dgn kualitas lebih baik. Bahkan kalo mau lbh hemat, lbh baik ambil mobil LCGC yang seken ketimbang baru. Semua balik lagi ekonomi masing2..",2025-10-06 12:40:27
Karena harganya gak ngotak anjir...,2025-10-06 12:40:27
mgk udah saatnya LCGC discontinue,2025-10-06 12:40:27
"LCGC, apansah, spander, apvard, gmax aarrggg semuanya dehh harga nga masuk akal naiknya 😢😢😢",2025-10-06 12:40:27
"yaiyalah, duit 130-150 jt mending mobil second kemana-mana",2025-10-06 12:40:28
lenih murah mobil listrik drpd cma dapet kaleng kerupuk dikasih mesin,2025-10-06 12:40:28
"Gw generasi milenial calon pembeli Sigra, dan stelah diskusi bareng istri, untungnya ga jadi beli Sigra, di harga yang ga begitu jauh gw dapet Avanza 2019 type G second 😂😂",2025-10-06 12:40:28
"Petrolhead sejati bakal paham, rasanya mobil second jadul tapi dulu dikelasnya memang mobil menengah dibanding mobil LCGC yang tidak lagi murah. Btw pengalaman saya pribadi, ketika sayaa beli Hyundai Verna tahun 2001, second murah seharga 31 juta yang biasanya dapet Nmax ini dapet mobil. Setahunan saya pakai itu, terus om saya beli sigra 1.2 MT. Dan pas saya cobain, koplingnya lebih keras (verna pakai hidrolik, sigra pakai kabel), body roll sangat limbung untuk sigra. Bayangin ajaa yaaa mobil itu dibeli dengan harga yg sangat tidak murah tapi tidak senyaman itu.",2025-11-06 12:40:28
"Sy gk nyesel beli lcgc sigra r mt baru. Walau siang ac kurang dingin, walau jok depan msh pocong dan keras semua jok nya. Walau body kaleng ringkih. Walau body interior plastik ringkih. Walau goyang2 kayak kuda lumping. Walau kualitas cat gampang baret. Walau semua yg jelek jelek ada di lcgc sigra. Sy tetep suka sigra. Ntar klu pengen mobio lain ya beli laginyg lain",2025-12-06 12:40:28
"jujur saja mobil bekas itu prnya banyak, karena sebagian besar org indonesia adalah tipe yag tidak mau merawat mobilnya, udah itu aja",2025-10-06 12:40:28
"Mobil asal""an dengan fitur keamanan minim, konsumen cuma jadi sapi perah keuntungan bisnis",2025-10-06 12:40:28
170 ane ambil CRV gen 4  Daripada ELCEGECE,2025-11-06 12:40:28
"awal2 terkejut ayla harga 80 an, pas lihat skrng 2 kali lipat gila",2025-11-06 12:40:28
"Jual murah-murah saja, 110  juta pasti laris.",2025-10-06 12:40:28
"Tidak peduli itu istilahnya apa, apapun mobilnya sampai detik ini saya belum bisa beli mobil, walaupun nyicil dulu.",2025-10-06 12:40:28
"Bayangkan duit 190jt dapat mobil 5 penumpang yg ringkih,.. 😂",2025-10-06 12:40:28
Mending LCGC atau mobil listrik asal Tiongkok seperti BYD? 🤷,2025-10-06 12:40:28
"Masih berpikir, apa bedanya mobil spek trondol dengan lcgc?",2025-10-06 12:40:28
"UMR paling tinggi aja cuma 5jt-an, sedangkan cicilan LCGC udah tembus diangka 3-4 jt/bulan. Ga ketemu hitungannya 😅",2025-10-06 12:40:28
Sekarang Mobil LCGC harganya gak LCGC,2025-10-06 12:40:28
"Dulu Kapok beli mobil bekas, baru pakai 3 bulan AC sudah  jebol, mesin rembes, cat pudar, bekas dempulan, . Pedal2 keras, bnyk PR nya.  Alhamdulillah beli baru meski lcgc.",2025-10-06 12:40:28
"Ini ga low cost lagi, ringkih. Jangan beli, apalagi bebgkel resminya ga beres",2025-11-06 12:40:28
"Wkwkkwk ,.... 200jt.an dapat mobil kurang mateng , ambil bekasan dapat yg bagus",2025-11-06 12:40:28
Harga nya kemahalan. Tidak masuk akal.,2025-10-06 12:40:28
"Belum di tambah gempuran Mobil listrik, makin madesu LCGC 😂",2025-11-06 12:40:29
kira kira wgimana ya .  saya mau beli mobil baru karna emang pengenya byd atto 1 udah listrik juga ..  tapi duitnya baru cukup buat beli honda city 2006,2025-10-06 12:40:29
LCGC kena serbu mobil listrik murah.,2025-11-06 12:40:29
Soalnya usaha online sdh tdk menggiurkan lagi...dlu LCGC itu biasa dipakai online...skrg udah harganya mahal operasional tinggi pendapatan rendah...tdk menguntungkan lagi...,2025-10-06 12:40:29
"Aduh bg jgn lumayan seadanya, parak sekli, udah bukan seadanya lgi😂.",2025-10-06 12:40:29
190juta nambah dikit udah dapet innova barong... 😂😂,2025-11-06 12:40:29
"Saya dulu sempat mau beli lcgc tahun muda merk datsun. Tp mikir lagi, dgn harga segitu, malahan dapat xenia 1,3cc dgn jarak 5-6 tahunan lebih tua. Akhirnya saya putuskan beli xenia tahun 2009 dan terbukti alhamdulillah sampai sekarang masih awet",2026-01-06 12:40:29
avanza second jauh lebih baik 😂,2025-11-06 12:40:29
Lcgc yang terlalu overprice. Banyak orang memilih mobil seken yang tingkat keamanan dan build quality nya lebih baik. Harga bahkan bisa dibawah lcgc baru,2025-10-06 12:40:29
"Pabrikan nya besar kepala mentang mentang brand nya sudah di percaya masyarakat Indonesia ngasih harga se enak jidatnya dengan kwalitas alakadarnya tapi GK semua pabrikan otomotif besar gitu sih, di kasih embel embel huruf dan fitur minor langsung harganya GK masuk akal 😂😂😂😂",2025-10-06 12:40:29
😂 karena peminat LCGC pada jatuh miskin,2025-10-06 12:40:29
mending Suzuki Katana xixixixixi,2025-10-06 12:40:29
Mending naik kuyang sekalian...,2025-11-06 12:40:29
Mobil ampas kta orang😅,2025-10-06 12:40:29
Saya pengguna lcgc Sigra sangat memuaskan Alhamdulillah anak istri mau kemana langsung tancap gas,2025-10-06 12:40:29
"Setuju min, emang babi lcgc 2024-2025.  Sy survei ke delaer2 ada rejeki mau beli hasil cair kur. dan terkejoet dengan harga lcgc. Bikin geleng-geleng kepala.   Akhirnya ngambil x pander 2017. prestis nya dpet, fiturnya lbh bagus,  pokoknya x pander puas dah",2025-10-06 12:40:29
Mampus lah lcgc bikin jalanan macet ajah,2025-11-06 12:40:29
"Harga turun = waktunya beli, tapi...  Mending beli rumah, masih ada yg 200jt dikampung",2025-10-06 12:40:29
LCGC menjadi HCNGC 😢😢😢,2025-10-06 12:40:29
LCGC menjadi HCNGC 😢😢😢,2025-10-06 12:40:29
